kind	byte_status	source_entry	source_class	source_observation	source_delta	source_shape	target_entry	target_class	semantic_gap_class	span_len	known_footprint_len	known_footprint_source	unresolved_tail_len	static_ip_advance_site	top_prefix_variants	top_tail_variants	tail_u16_candidates	events	unique_start_ips	unique_end_ips	byte_variants	terminal_blocks	terminal_events	top_targets	terminal_target_entries	top_deltas	byte_layout	top_byte_variants	source_state_ir	source_dispatch_ir	source_ip_ir	source_long_ir	source_sampled_ir
frontier_span	frontier_span_of_14	95	affine_dispatch_fallback	exact	+0xa	VVECCCVVEC	354	static_validated	known_prefix_plus_tail	0xe	0xa	exact_shape	0x4		d0b6bbd445b0:1:3bb415008000585e0300	3bfb9d72dde2:1:6201e801	1:+0x0:354*	1	1	1	1	1	1	354:1	95:1	+0xe:1	b0=0x3b;b1=0xb4;b2=0x15;b3=0x00;b4=0x80;b5=0x00;b6=0x58;b7=0x5e;b8=0x03;b9=0x00;b10=0x62;b11=0x01;b12=0xe8;b13=0x01	2cd09f7542ae:1:3bb415008000585e03006201e801	0x8c595: state xor= state0 ^ u16_4 + 0x1f18e1aa	92=(mask32(u16_4 + 0x1f18e1aa)) & 0xffff	92=0x8		2=sampled operand footprint 0xa, observed target table[86], delta +0x2341b | 1=sampled operand footprint 0xa, observed target table[42], delta +0x1d02e
hidden_span	hidden_span_of_17	145	sampled_only	sampled_long_or_sparse	+0x139	sampled	183	static_validated	known_prefix_plus_tail	0x11	0xb	long_branch_operand	0x6		b73153ec8f52:1:a50000005e0000003d0122	6644d1ed48e0:1:d004a43b04c3		1	1	1	1	1	1	183:1	145:1	+0x11:1	b0=0xa5;b1=0x00;b2=0x00;b3=0x00;b4=0x5e;b5=0x00;b6=0x00;b7=0x00;b8=0x3d;b9=0x01;b10=0x22;b11=0xd0;b12=0x04;b13=0xa4;b14=0x3b;b15=0x04;...1 omitted	1fb49e942714:1:a50000005e0000003d0122d004a43b04c3				125=next = table[354], ip += 0x139 | 4=next = table[165], ip += 0xbec	
hidden_span	hidden_span_of_17	145	sampled_only	sampled_long_or_sparse	+0x139	sampled	300	static_validated	known_prefix_plus_tail	0x11	0xb	long_branch_operand	0x6		855e15d23fa0:1:62010000400300003d0102	0d0f82e39f3a:1:5801a3019f7c	1:+0x0:344	1	1	1	1	1	1	300:1	145:1	+0x11:1	b0=0x62;b1=0x01;b2=0x00;b3=0x00;b4=0x40;b5=0x03;b6=0x00;b7=0x00;b8=0x3d;b9=0x01;b10=0x02;b11=0x58;b12=0x01;b13=0xa3;b14=0x01;b15=0x9f;...1 omitted	34a9a80d2b69:1:62010000400300003d01025801a3019f7c				125=next = table[354], ip += 0x139 | 4=next = table[165], ip += 0xbec	
hidden_span	hidden_span_of_17	145	sampled_only	sampled_long_or_sparse	+0x139	sampled	199	static_validated	known_prefix_plus_tail	0x11	0xb	long_branch_operand	0x6		90abad237e4a:1:62010000f40500003d0122	49d637536838:1:1008b50568bb		1	1	1	1	1	1	199:1	145:1	+0x11:1	b0=0x62;b1=0x01;b2=0x00;b3=0x00;b4=0xf4;b5=0x05;b6=0x00;b7=0x00;b8=0x3d;b9=0x01;b10=0x22;b11=0x10;b12=0x08;b13=0xb5;b14=0x05;b15=0x68;...1 omitted	3218e8acd519:1:62010000f40500003d01221008b50568bb				125=next = table[354], ip += 0x139 | 4=next = table[165], ip += 0xbec	
hidden_span	hidden_span_of_17	145	sampled_only	sampled_long_or_sparse	+0x139	sampled	18	static_validated	known_prefix_plus_tail	0x11	0xb	long_branch_operand	0x6		bb0b9fc3d6e2:1:62010000070400003d0122	a17339a07bf7:1:a00a006ab300	1:+0x1:10,+0x4:179	1	1	1	1	1	1	18:1	145:1	+0x11:1	b0=0x62;b1=0x01;b2=0x00;b3=0x00;b4=0x07;b5=0x04;b6=0x00;b7=0x00;b8=0x3d;b9=0x01;b10=0x22;b11=0xa0;b12=0x0a;b13=0x00;b14=0x6a;b15=0xb3;...1 omitted	43128a0a7558:1:62010000070400003d0122a00a006ab300				125=next = table[354], ip += 0x139 | 4=next = table[165], ip += 0xbec	
hidden_span	hidden_span_of_17	145	sampled_only	sampled_long_or_sparse	+0x139	sampled	332	static_validated	known_prefix_plus_tail	0x11	0xb	long_branch_operand	0x6		02071149ffdd:1:a5000000bd1200003d0122	0f6445fadffd:1:880af08f1ffa		1	1	1	1	1	1	332:1	145:1	+0x11:1	b0=0xa5;b1=0x00;b2=0x00;b3=0x00;b4=0xbd;b5=0x12;b6=0x00;b7=0x00;b8=0x3d;b9=0x01;b10=0x22;b11=0x88;b12=0x0a;b13=0xf0;b14=0x8f;b15=0x1f;...1 omitted	ba61b85fdf4c:1:a5000000bd1200003d0122880af08f1ffa				125=next = table[354], ip += 0x139 | 4=next = table[165], ip += 0xbec	
hidden_span	hidden_span_of_17	145	sampled_only	sampled_long_or_sparse	+0x139	sampled	350	static_validated	known_prefix_plus_tail	0x11	0xb	long_branch_operand	0x6		2ec01cbd7f28:1:a50000004e0900003d0122	438691f2cfdd:1:6008f699b16c		1	1	1	1	1	1	350:1	145:1	+0x11:1	b0=0xa5;b1=0x00;b2=0x00;b3=0x00;b4=0x4e;b5=0x09;b6=0x00;b7=0x00;b8=0x3d;b9=0x01;b10=0x22;b11=0x60;b12=0x08;b13=0xf6;b14=0x99;b15=0xb1;...1 omitted	8e1965771ec2:1:a50000004e0900003d01226008f699b16c				125=next = table[354], ip += 0x139 | 4=next = table[165], ip += 0xbec	
hidden_span	hidden_span_of_16	145	sampled_only	sampled_long_or_sparse	+0x139	sampled	268	static_validated	known_prefix_plus_tail	0x10	0xb	long_branch_operand	0x5		5945e70e59e1:1:a5000000622b00003d0122	6ca2d7434d9d:1:900070088e	1:+0x0:144	1	1	1	1	1	1	268:1	145:1	+0x10:1	b0=0xa5;b1=0x00;b2=0x00;b3=0x00;b4=0x62;b5=0x2b;b6=0x00;b7=0x00;b8=0x3d;b9=0x01;b10=0x22;b11=0x90;b12=0x00;b13=0x70;b14=0x08;b15=0x8e	2f1b48b319cc:1:a5000000622b00003d0122900070088e				125=next = table[354], ip += 0x139 | 4=next = table[165], ip += 0xbec	
hidden_span	hidden_span_of_16	210	sampled_only	sampled_long_or_sparse	+0x30	sampled	258	static_validated	known_prefix_plus_tail	0x10	0xb	long_branch_operand	0x5		8d5c72f244fa:1:62010000b50800003d0122	d1d26a6169ea:1:6f8509157d		1	1	1	1	1	1	258:1	210:1	+0x10:1	b0=0x62;b1=0x01;b2=0x00;b3=0x00;b4=0xb5;b5=0x08;b6=0x00;b7=0x00;b8=0x3d;b9=0x01;b10=0x22;b11=0x6f;b12=0x85;b13=0x09;b14=0x15;b15=0x7d	66653f3891af:1:62010000b50800003d01226f8509157d				3=next = table[171], ip += 0x30 | 3=next = table[354], ip += 0x60	
hidden_span	hidden_span_of_17	210	sampled_only	sampled_long_or_sparse	+0x30	sampled	260	static_validated	known_prefix_plus_tail	0x11	0xb	long_branch_operand	0x6		f9cde32273a8:1:a5000000706100003d0122	094a386de3b8:1:0c34a0346800	1:+0x4:104	1	1	1	1	1	1	260:1	210:1	+0x11:1	b0=0xa5;b1=0x00;b2=0x00;b3=0x00;b4=0x70;b5=0x61;b6=0x00;b7=0x00;b8=0x3d;b9=0x01;b10=0x22;b11=0x0c;b12=0x34;b13=0xa0;b14=0x34;b15=0x68;...1 omitted	aa65227f3017:1:a5000000706100003d01220c34a0346800				3=next = table[171], ip += 0x30 | 3=next = table[354], ip += 0x60	
hidden_span	hidden_span_of_16	210	sampled_only	sampled_long_or_sparse	+0x30	sampled	114	static_validated	known_prefix_plus_tail	0x10	0xb	long_branch_operand	0x5		f8de5cf3b1fb:1:620100003c0200003d019a	02a42ebf411e:1:d8f19003dd		1	1	1	1	1	1	114:1	210:1	+0x10:1	b0=0x62;b1=0x01;b2=0x00;b3=0x00;b4=0x3c;b5=0x02;b6=0x00;b7=0x00;b8=0x3d;b9=0x01;b10=0x9a;b11=0xd8;b12=0xf1;b13=0x90;b14=0x03;b15=0xdd	d5a2bde9b973:1:620100003c0200003d019ad8f19003dd				3=next = table[171], ip += 0x30 | 3=next = table[354], ip += 0x60	
hidden_span	hidden_span_of_16	210	sampled_only	sampled_long_or_sparse	+0x30	sampled	172	static_validated	known_prefix_plus_tail	0x10	0xb	long_branch_operand	0x5		6c1f45e14c71:1:62010000500d00003d0122	cba7b5ef4478:1:bfec6005a5		1	1	1	1	1	1	172:1	210:1	+0x10:1	b0=0x62;b1=0x01;b2=0x00;b3=0x00;b4=0x50;b5=0x0d;b6=0x00;b7=0x00;b8=0x3d;b9=0x01;b10=0x22;b11=0xbf;b12=0xec;b13=0x60;b14=0x05;b15=0xa5	079fe77639ac:1:62010000500d00003d0122bfec6005a5				3=next = table[171], ip += 0x30 | 3=next = table[354], ip += 0x60	
hidden_span	hidden_span_of_19	210	sampled_only	sampled_long_or_sparse	+0x30	sampled	157	static_validated	known_prefix_plus_tail	0x13	0xb	long_branch_operand	0x8		bf245753dc6c:1:62010000710000003d019a	a877651c76db:1:1480eb790d6ffdd7		1	1	1	1	1	1	157:1	210:1	+0x13:1	b0=0x62;b1=0x01;b2=0x00;b3=0x00;b4=0x71;b5=0x00;b6=0x00;b7=0x00;b8=0x3d;b9=0x01;b10=0x9a;b11=0x14;b12=0x80;b13=0xeb;b14=0x79;b15=0x0d;...3 omitted	6354001af5f7:1:62010000710000003d019a1480eb790d6ffdd7				3=next = table[171], ip += 0x30 | 3=next = table[354], ip += 0x60	
hidden_span	hidden_span_of_17	210	sampled_only	sampled_long_or_sparse	+0x30	sampled	64	static_validated	known_prefix_plus_tail	0x11	0xb	long_branch_operand	0x6		00937bf5fd5a:1:a5000000603801003d0122	fbc3f6628c02:1:456334eae89f		1	1	1	1	1	1	64:1	210:1	+0x11:1	b0=0xa5;b1=0x00;b2=0x00;b3=0x00;b4=0x60;b5=0x38;b6=0x01;b7=0x00;b8=0x3d;b9=0x01;b10=0x22;b11=0x45;b12=0x63;b13=0x34;b14=0xea;b15=0xe8;...1 omitted	16c803f0469d:1:a5000000603801003d0122456334eae89f				3=next = table[171], ip += 0x30 | 3=next = table[354], ip += 0x60	
hidden_span	hidden_span_of_17	246	sampled_only	sampled_long_or_sparse	+0x78	sampled	91	static_validated	known_prefix_plus_tail	0x11	0xb	long_branch_operand	0x6		c3f6b09210aa:1:ab000000400300003d0102	ed6a9e67c106:1:d9d5b4851002		1	1	1	1	1	1	91:1	246:1	+0x11:1	b0=0xab;b1=0x00;b2=0x00;b3=0x00;b4=0x40;b5=0x03;b6=0x00;b7=0x00;b8=0x3d;b9=0x01;b10=0x02;b11=0xd9;b12=0xd5;b13=0xb4;b14=0x85;b15=0x10;...1 omitted	b39bfecc2d7a:1:ab000000400300003d0102d9d5b4851002				25=next = table[165], ip += 0x78 | 3=next = table[165], ip += 0x792	
hidden_span	hidden_span_of_17	246	sampled_only	sampled_long_or_sparse	+0x78	sampled	300	static_validated	known_prefix_plus_tail	0x11	0xb	long_branch_operand	0x6		855e15d23fa0:1:62010000400300003d0102	66f0e84f74a0:1:629e4c226800	1:+0x4:104	1	1	1	1	1	1	300:1	246:1	+0x11:1	b0=0x62;b1=0x01;b2=0x00;b3=0x00;b4=0x40;b5=0x03;b6=0x00;b7=0x00;b8=0x3d;b9=0x01;b10=0x02;b11=0x62;b12=0x9e;b13=0x4c;b14=0x22;b15=0x68;...1 omitted	5b42b427027b:1:62010000400300003d0102629e4c226800				25=next = table[165], ip += 0x78 | 3=next = table[165], ip += 0x792	
hidden_span	hidden_span_of_15	246	sampled_only	sampled_long_or_sparse	+0x78	sampled	340	static_validated	known_prefix_plus_tail	0xf	0xb	long_branch_operand	0x4		e691da7dfcfc:1:a5000000471a00003d0122	e869a50570ed:1:45765401	1:+0x2:340*	1	1	1	1	1	1	340:1	246:1	+0xf:1	b0=0xa5;b1=0x00;b2=0x00;b3=0x00;b4=0x47;b5=0x1a;b6=0x00;b7=0x00;b8=0x3d;b9=0x01;b10=0x22;b11=0x45;b12=0x76;b13=0x54;b14=0x01	7df51198c41b:1:a5000000471a00003d012245765401				25=next = table[165], ip += 0x78 | 3=next = table[165], ip += 0x792	
hidden_span	hidden_span_of_17	316	sampled_only	sampled_backedge	-0x3c4	sampled	185	static_validated	known_prefix_plus_tail	0x11	0xb	long_branch_operand	0x6		fafe318c1cf7:1:a5000000d90100003d0122	1430cc411c30:1:ede86fccb681		1	1	1	1	1	1	185:1	316:1	+0x11:1	b0=0xa5;b1=0x00;b2=0x00;b3=0x00;b4=0xd9;b5=0x01;b6=0x00;b7=0x00;b8=0x3d;b9=0x01;b10=0x22;b11=0xed;b12=0xe8;b13=0x6f;b14=0xcc;b15=0xb6;...1 omitted	3448b56fef02:1:a5000000d90100003d0122ede86fccb681				255=next = table[165], ip -= 0x3c4 | 91=next = table[171], ip += 0x2d	
hidden_span	hidden_span_of_17	316	sampled_only	sampled_backedge	-0x3c4	sampled	183	static_validated	known_prefix_plus_tail	0x11	0xb	long_branch_operand	0x6		07acdc66fdd6:1:ab000000b50800003d0122	d753cb36df0a:1:c0e5519dd364		1	1	1	1	1	1	183:1	316:1	+0x11:1	b0=0xab;b1=0x00;b2=0x00;b3=0x00;b4=0xb5;b5=0x08;b6=0x00;b7=0x00;b8=0x3d;b9=0x01;b10=0x22;b11=0xc0;b12=0xe5;b13=0x51;b14=0x9d;b15=0xd3;...1 omitted	5dde6377255e:1:ab000000b50800003d0122c0e5519dd364				255=next = table[165], ip -= 0x3c4 | 91=next = table[171], ip += 0x2d	
hidden_span	hidden_span_of_16	316	sampled_only	sampled_backedge	-0x3c4	sampled	43	static_validated	known_prefix_plus_tail	0x10	0xb	long_branch_operand	0x5		db6f8a4b5dda:1:ab000000830200003d0122	d8bde9ad8f16:1:e0fffb37bf		1	1	1	1	1	1	43:1	316:1	+0x10:1	b0=0xab;b1=0x00;b2=0x00;b3=0x00;b4=0x83;b5=0x02;b6=0x00;b7=0x00;b8=0x3d;b9=0x01;b10=0x22;b11=0xe0;b12=0xff;b13=0xfb;b14=0x37;b15=0xbf	778c2ff20a9a:1:ab000000830200003d0122e0fffb37bf				255=next = table[165], ip -= 0x3c4 | 91=next = table[171], ip += 0x2d	
hidden_span	hidden_span_of_17	316	sampled_only	sampled_backedge	-0x3c4	sampled	28	static_validated	known_prefix_plus_tail	0x11	0xb	long_branch_operand	0x6		d09c2b75d038:1:a5000000e70300003d019a	11227b289963:1:65eee57564e0		1	1	1	1	1	1	28:1	316:1	+0x11:1	b0=0xa5;b1=0x00;b2=0x00;b3=0x00;b4=0xe7;b5=0x03;b6=0x00;b7=0x00;b8=0x3d;b9=0x01;b10=0x9a;b11=0x65;b12=0xee;b13=0xe5;b14=0x75;b15=0x64;...1 omitted	9ee35c376e20:1:a5000000e70300003d019a65eee57564e0				255=next = table[165], ip -= 0x3c4 | 91=next = table[171], ip += 0x2d	
hidden_span	hidden_span_of_16	316	sampled_only	sampled_backedge	-0x3c4	sampled	340	static_validated	known_prefix_plus_tail	0x10	0xb	long_branch_operand	0x5		ba8be897f043:1:62010000634900003d019a	7a4e4aa80d94:1:6de9a0322a		1	1	1	1	1	1	340:1	316:1	+0x10:1	b0=0x62;b1=0x01;b2=0x00;b3=0x00;b4=0x63;b5=0x49;b6=0x00;b7=0x00;b8=0x3d;b9=0x01;b10=0x9a;b11=0x6d;b12=0xe9;b13=0xa0;b14=0x32;b15=0x2a	35883deb5784:1:62010000634900003d019a6de9a0322a				255=next = table[165], ip -= 0x3c4 | 91=next = table[171], ip += 0x2d	
hidden_span	hidden_span_of_17	316	sampled_only	sampled_backedge	-0x3c4	sampled	322	static_validated	known_prefix_plus_tail	0x11	0xb	long_branch_operand	0x6		8d95c9ad7642:1:a5000000a10200003d019a	bb209831b5f5:1:35e2647c8801		1	1	1	1	1	1	322:1	316:1	+0x11:1	b0=0xa5;b1=0x00;b2=0x00;b3=0x00;b4=0xa1;b5=0x02;b6=0x00;b7=0x00;b8=0x3d;b9=0x01;b10=0x9a;b11=0x35;b12=0xe2;b13=0x64;b14=0x7c;b15=0x88;...1 omitted	4d994ab337a7:1:a5000000a10200003d019a35e2647c8801				255=next = table[165], ip -= 0x3c4 | 91=next = table[171], ip += 0x2d	
hidden_span	hidden_span_of_17	316	sampled_only	sampled_backedge	-0x3c4	sampled	268	static_validated	known_prefix_plus_tail	0x11	0xb	long_branch_operand	0x6		fee25bdcb4ee:1:a5000000190f00003d0122	c106b384a1c9:1:5deaea58d438		1	1	1	1	1	1	268:1	316:1	+0x11:1	b0=0xa5;b1=0x00;b2=0x00;b3=0x00;b4=0x19;b5=0x0f;b6=0x00;b7=0x00;b8=0x3d;b9=0x01;b10=0x22;b11=0x5d;b12=0xea;b13=0xea;b14=0x58;b15=0xd4;...1 omitted	76236e775025:1:a5000000190f00003d01225deaea58d438				255=next = table[165], ip -= 0x3c4 | 91=next = table[171], ip += 0x2d	
hidden_span	hidden_span_of_16	316	sampled_only	sampled_backedge	-0x3c4	sampled	347	static_validated	known_prefix_plus_tail	0x10	0xb	long_branch_operand	0x5		6b4522b5cee2:1:a5000000b30400003d0122	682a203aa970:1:7df37f4b1a		1	1	1	1	1	1	347:1	316:1	+0x10:1	b0=0xa5;b1=0x00;b2=0x00;b3=0x00;b4=0xb3;b5=0x04;b6=0x00;b7=0x00;b8=0x3d;b9=0x01;b10=0x22;b11=0x7d;b12=0xf3;b13=0x7f;b14=0x4b;b15=0x1a	76ef95f8a7a8:1:a5000000b30400003d01227df37f4b1a				255=next = table[165], ip -= 0x3c4 | 91=next = table[171], ip += 0x2d	
hidden_span	hidden_span_of_17	316	sampled_only	sampled_backedge	-0x3c4	sampled	345	static_validated	known_prefix_plus_tail	0x11	0xb	long_branch_operand	0x6		00c121ad3a14:1:a5000000910100003d0122	de257592294c:1:5dede1a7ec00	1:+0x4:236	1	1	1	1	1	1	345:1	316:1	+0x11:1	b0=0xa5;b1=0x00;b2=0x00;b3=0x00;b4=0x91;b5=0x01;b6=0x00;b7=0x00;b8=0x3d;b9=0x01;b10=0x22;b11=0x5d;b12=0xed;b13=0xe1;b14=0xa7;b15=0xec;...1 omitted	058910650efb:1:a5000000910100003d01225dede1a7ec00				255=next = table[165], ip -= 0x3c4 | 91=next = table[171], ip += 0x2d	
hidden_span	hidden_span_of_17	334	sampled_only	sampled_long_or_sparse	+0x2a5	sampled	18	static_validated	known_prefix_plus_tail	0x11	0xb	long_branch_operand	0x6		b73153ec8f52:1:a50000005e0000003d0122	74b5821a7635:1:83ce8741008f	1:+0x3:65	1	1	1	1	1	1	18:1	334:1	+0x11:1	b0=0xa5;b1=0x00;b2=0x00;b3=0x00;b4=0x5e;b5=0x00;b6=0x00;b7=0x00;b8=0x3d;b9=0x01;b10=0x22;b11=0x83;b12=0xce;b13=0x87;b14=0x41;b15=0x00;...1 omitted	d08ee5101cac:1:a50000005e0000003d012283ce8741008f				25=next = table[354], ip += 0x2a5 | 1=next = table[165], ip += 0x238	
hidden_span	hidden_span_of_17	334	sampled_only	sampled_long_or_sparse	+0x2a5	sampled	66	static_validated	known_prefix_plus_tail	0x11	0xb	long_branch_operand	0x6		8d5c72f244fa:1:62010000b50800003d0122	3093c135ffa4:1:73c8e9f12308		1	1	1	1	1	1	66:1	334:1	+0x11:1	b0=0x62;b1=0x01;b2=0x00;b3=0x00;b4=0xb5;b5=0x08;b6=0x00;b7=0x00;b8=0x3d;b9=0x01;b10=0x22;b11=0x73;b12=0xc8;b13=0xe9;b14=0xf1;b15=0x23;...1 omitted	873a177b05bc:1:62010000b50800003d012273c8e9f12308				25=next = table[354], ip += 0x2a5 | 1=next = table[165], ip += 0x238	
hidden_span	hidden_span_of_17	334	sampled_only	sampled_long_or_sparse	+0x2a5	sampled	121	static_validated	known_prefix_plus_tail	0x11	0xb	long_branch_operand	0x6		6c1f45e14c71:1:62010000500d00003d0122	7076d95051ee:1:fbc947526800	1:+0x4:104	1	1	1	1	1	1	121:1	334:1	+0x11:1	b0=0x62;b1=0x01;b2=0x00;b3=0x00;b4=0x50;b5=0x0d;b6=0x00;b7=0x00;b8=0x3d;b9=0x01;b10=0x22;b11=0xfb;b12=0xc9;b13=0x47;b14=0x52;b15=0x68;...1 omitted	cebf3d968526:1:62010000500d00003d0122fbc947526800				25=next = table[354], ip += 0x2a5 | 1=next = table[165], ip += 0x238	
hidden_span	hidden_span_of_16	334	sampled_only	sampled_long_or_sparse	+0x2a5	sampled	347	static_validated	known_prefix_plus_tail	0x10	0xb	long_branch_operand	0x5		eb20b950deb9:1:62010000e00c00003d0122	c6d22e76a924:1:f3cdd80a5d		1	1	1	1	1	1	347:1	334:1	+0x10:1	b0=0x62;b1=0x01;b2=0x00;b3=0x00;b4=0xe0;b5=0x0c;b6=0x00;b7=0x00;b8=0x3d;b9=0x01;b10=0x22;b11=0xf3;b12=0xcd;b13=0xd8;b14=0x0a;b15=0x5d	25c041333679:1:62010000e00c00003d0122f3cdd80a5d				25=next = table[354], ip += 0x2a5 | 1=next = table[165], ip += 0x238	
hidden_span	hidden_span_of_16	334	sampled_only	sampled_long_or_sparse	+0x2a5	sampled	258	static_validated	known_prefix_plus_tail	0x10	0xb	long_branch_operand	0x5		f2b6b64fe188:1:a5000000fa0100003d019a	35f2b6bc5d52:1:2bcb8f503a		1	1	1	1	1	1	258:1	334:1	+0x10:1	b0=0xa5;b1=0x00;b2=0x00;b3=0x00;b4=0xfa;b5=0x01;b6=0x00;b7=0x00;b8=0x3d;b9=0x01;b10=0x9a;b11=0x2b;b12=0xcb;b13=0x8f;b14=0x50;b15=0x3a	5a079b8854f5:1:a5000000fa0100003d019a2bcb8f503a				25=next = table[354], ip += 0x2a5 | 1=next = table[165], ip += 0x238	
hidden_span	hidden_span_of_16	334	sampled_only	sampled_long_or_sparse	+0x2a5	sampled	43	static_validated	known_prefix_plus_tail	0x10	0xb	long_branch_operand	0x5		ceb51d366eb3:1:a50000005a0300003d0122	2216cd380b5d:1:f3cd58019a	1:+0x2:344	1	1	1	1	1	1	43:1	334:1	+0x10:1	b0=0xa5;b1=0x00;b2=0x00;b3=0x00;b4=0x5a;b5=0x03;b6=0x00;b7=0x00;b8=0x3d;b9=0x01;b10=0x22;b11=0xf3;b12=0xcd;b13=0x58;b14=0x01;b15=0x9a	7a0afb010ebf:1:a50000005a0300003d0122f3cd58019a				25=next = table[354], ip += 0x2a5 | 1=next = table[165], ip += 0x238	
hidden_span	hidden_span_of_17	334	sampled_only	sampled_long_or_sparse	+0x2a5	sampled	239	static_validated	known_prefix_plus_tail	0x11	0xb	long_branch_operand	0x6		1329a5e10b5b:1:ab000000461100003d0122	c550e9f5e3aa:1:b3c7e44c6800	1:+0x4:104	1	1	1	1	1	1	239:1	334:1	+0x11:1	b0=0xab;b1=0x00;b2=0x00;b3=0x00;b4=0x46;b5=0x11;b6=0x00;b7=0x00;b8=0x3d;b9=0x01;b10=0x22;b11=0xb3;b12=0xc7;b13=0xe4;b14=0x4c;b15=0x68;...1 omitted	7458846e45fb:1:ab000000461100003d0122b3c7e44c6800				25=next = table[354], ip += 0x2a5 | 1=next = table[165], ip += 0x238	
hidden_span	hidden_span_of_12	5	target_only	target_only	-	-	354	static_validated	target_only_prefix_plus_tail	0xc	0x9	target_only_static_ip_advance	0x3	tail_ip_add@0x799bd	963e0c63b89c:1:7c5012008000b30062	dec7cdbef22b:1:01e801		1	1	1	1	1	1	354:1	5:1	+0xc:1	b0=0x7c;b1=0x50;b2=0x12;b3=0x00;b4=0x80;b5=0x00;b6=0xb3;b7=0x00;b8=0x62;b9=0x01;b10=0xe8;b11=0x01	ef47a15b7579:1:7c5012008000b3006201e801	0x79985: state add= state0 + u16_7 ^ state0 + 0x17cd41c1				
hidden_span	hidden_span_of_17	75	sampled_only	sampled_backedge	-0x6d	sampled	28	static_validated	known_prefix_plus_tail	0x11	0xb	long_branch_operand	0x6		94bfeb792d30:1:620100001a0200003d0122	91e456fbc0df:1:6c472c89fa4f		1	1	1	1	1	1	28:1	75:1	+0x11:1	b0=0x62;b1=0x01;b2=0x00;b3=0x00;b4=0x1a;b5=0x02;b6=0x00;b7=0x00;b8=0x3d;b9=0x01;b10=0x22;b11=0x6c;b12=0x47;b13=0x2c;b14=0x89;b15=0xfa;...1 omitted	9b2d2b92a738:1:620100001a0200003d01226c472c89fa4f				255=next = table[171], ip -= 0x6d | 9=next = table[165], ip += 0x60	
hidden_span	hidden_span_of_17	75	sampled_only	sampled_backedge	-0x6d	sampled	300	static_validated	known_prefix_plus_tail	0x11	0xb	long_branch_operand	0x6		02071149ffdd:1:a5000000bd1200003d0122	3ca3883bbc33:1:1585276f76d8		1	1	1	1	1	1	300:1	75:1	+0x11:1	b0=0xa5;b1=0x00;b2=0x00;b3=0x00;b4=0xbd;b5=0x12;b6=0x00;b7=0x00;b8=0x3d;b9=0x01;b10=0x22;b11=0x15;b12=0x85;b13=0x27;b14=0x6f;b15=0x76;...1 omitted	89d9eff90eb7:1:a5000000bd1200003d01221585276f76d8				255=next = table[171], ip -= 0x6d | 9=next = table[165], ip += 0x60	
hidden_span	hidden_span_of_16	75	sampled_only	sampled_backedge	-0x6d	sampled	337	static_validated	known_prefix_plus_tail	0x10	0xb	long_branch_operand	0x5		5da4d404b292:1:a50000007d0c00003d0122	53f3c80cbfc0:1:19be2cab3a		1	1	1	1	1	1	337:1	75:1	+0x10:1	b0=0xa5;b1=0x00;b2=0x00;b3=0x00;b4=0x7d;b5=0x0c;b6=0x00;b7=0x00;b8=0x3d;b9=0x01;b10=0x22;b11=0x19;b12=0xbe;b13=0x2c;b14=0xab;b15=0x3a	115afbb61253:1:a50000007d0c00003d012219be2cab3a				255=next = table[171], ip -= 0x6d | 9=next = table[165], ip += 0x60	
hidden_span	hidden_span_of_17	75	sampled_only	sampled_backedge	-0x6d	sampled	140	static_validated	known_prefix_plus_tail	0x11	0xb	long_branch_operand	0x6		c8231398011c:1:a5000000f10000003d0100	53d3849efb75:1:a782679c50fb		1	1	1	1	1	1	140:1	75:1	+0x11:1	b0=0xa5;b1=0x00;b2=0x00;b3=0x00;b4=0xf1;b5=0x00;b6=0x00;b7=0x00;b8=0x3d;b9=0x01;b10=0x00;b11=0xa7;b12=0x82;b13=0x67;b14=0x9c;b15=0x50;...1 omitted	a725ea754775:1:a5000000f10000003d0100a782679c50fb				255=next = table[171], ip -= 0x6d | 9=next = table[165], ip += 0x60	
hidden_span	hidden_span_of_17	75	sampled_only	sampled_backedge	-0x6d	sampled	199	static_validated	known_prefix_plus_tail	0x11	0xb	long_branch_operand	0x6		56a5032bb751:1:620100005b0000003d0100	604c808ca155:1:b48ce4adb300	1:+0x4:179	1	1	1	1	1	1	199:1	75:1	+0x11:1	b0=0x62;b1=0x01;b2=0x00;b3=0x00;b4=0x5b;b5=0x00;b6=0x00;b7=0x00;b8=0x3d;b9=0x01;b10=0x00;b11=0xb4;b12=0x8c;b13=0xe4;b14=0xad;b15=0xb3;...1 omitted	45a7ca943c65:1:620100005b0000003d0100b48ce4adb300				255=next = table[171], ip -= 0x6d | 9=next = table[165], ip += 0x60	
hidden_span	hidden_span_of_17	75	sampled_only	sampled_backedge	-0x6d	sampled	322	static_validated	known_prefix_plus_tail	0x11	0xb	long_branch_operand	0x6		f5d2f443374e:1:62010000be0000003d0122	2447ad470cf8:1:10a502a80bea		1	1	1	1	1	1	322:1	75:1	+0x11:1	b0=0x62;b1=0x01;b2=0x00;b3=0x00;b4=0xbe;b5=0x00;b6=0x00;b7=0x00;b8=0x3d;b9=0x01;b10=0x22;b11=0x10;b12=0xa5;b13=0x02;b14=0xa8;b15=0x0b;...1 omitted	6b47cf9667f3:1:62010000be0000003d012210a502a80bea				255=next = table[171], ip -= 0x6d | 9=next = table[165], ip += 0x60	
