entry	target	observed_target	target_hits	tail_site	tail_reg	tail_distance	tail_site_hits	source_events	unique_vm_ips	top_ip_deltas	top_targets	top_sites	static_stop	insns	span_bytes	cond_jumps	jmps	calls	rets	frame_reads	frame_writes	ip_reads	table_reads	top_mnemonics
242	0xaa87d	1	43	0xaab67	r8	0x2ea	43	43	8	+0x5:43	75@0x873fc:14,246@0xab427:12,199@0xa0631:9,145@0x95b5c:4,210@0xa2da3:2	tail@0xaab67:43	0xaab77	161	762	5	1	0	0	0xa:3,0x60:2,0x0:2,0x194:1,0x71:1,0x81:1,0x10f:1,0x170:1	0x71:2,0x60:1,0x0:1,0x170:1,0xa:1	+0x2/1:1,+0x0/2:1,+0x3/2:1	dyn/8:1	mov:47,add:40,or:18,sub:13,and:11,xor:10,cmp:5,jne:4
243	0xaab6a	1	2189	0xaaf3c	rsi	0x3d2	2189	2189	397	+0x4:2189	307@0xb8064:336,28@0x7e390:157,66@0x855ff:136,167@0x9a8d2:130,18@0x7be9b:127	tail@0xaaf3c:2189	0xaaf4c	212	992	6	1	0	0	0x170:9,0x0:4,0x81:3,0x23:3,0x194:3,0x71:2,0xa:2,0x10f:1	0x23:6,0x170:5,0xa:1	+0x2/2:1,+0x0/2:1	dyn/8:1	mov:74,add:61,and:19,sub:14,xor:12,or:12,cmp:10,je:4
244	0xaaf3e	0	0	0xab13e	r14	0x200	0	0	0				0xab14e	111	528	2	2	0	0	0xa:6,0x170:2,0x0:1,0x199:1,0x23:1,0x10f:1	0x23:2,0xa:1	+0x7/2:2,+0x0/2:2,+0x5/2:1,+0x2/2:1	dyn/8:1	mov:39,add:38,and:8,sub:7,or:6,movzx:5,cmp:3,je:2
245	0xab141	1	12	0xab424	r12	0x2e3	12	12	4	+0x5:12	75@0x873fc:11,145@0x95b5c:1	tail@0xab424:12	0xab434	168	755	5	1	0	0	0x0:3,0xa:3,0x170:2,0x60:2,0x81:1,0x194:1,0x71:1,0x10f:1	0x71:2,0x60:1,0x0:1,0x170:1,0xa:1	+0x4/1:1,+0x2/2:1,+0x0/2:1	dyn/8:1	add:50,mov:47,xor:21,and:12,sub:9,cmp:6,or:6,jne:4
246	0xab427	1	34	0xabc56	r9	0x82f	9	9	7	+0x792:3,+0x23e:1,+0x724:1,+0x21a:1,+0x211:1	165@0x9a24c:4,354@0xc2241:3,171@0x9b4b3:2	tail@0xabc56:9	0xabc66	443	2105	39	3	0	0	0xa:4,0x10f:1,0x12:1	0x12:19,0xa:2	+0x8/2:1,+0xa/1:1,+0x0/2:1,+0x4/4:1	dyn/8:1	mov:101,add:80,and:71,sub:44,xor:36,or:35,jne:25,cmp:23
247	0xabd6f	0	0	0xac10e	rdx	0x39f	0	0	0				0xac11e	200	941	8	2	0	0	0xa:3,0x10f:1,0x170:1,0x81:1	0x199:4,0x170:1,0xa:1	+0x3/2:1,+0x2/1:1,+0x0/2:1	dyn/8:1	mov:44,add:39,and:30,or:25,xor:24,sub:15,cmp:8,jne:7
248	0xac110	1	15	0xac43d	r11	0x32d	15	15	5	+0x4:15	258@0xadf2c:9,189@0x9e7af:2,157@0x98a9a:2,124@0x91e81:1,345@0xc02e4:1	tail@0xac43d:15	0xac44d	175	829	2	2	0	0	0x170:3,0x23:3,0x81:2,0xa:2,0xbb:1,0x10f:1	0x23:6,0x170:2,0x81:1,0xa:1	+0x0/2:1,+0x2/2:1	dyn/8:1	add:46,mov:45,and:23,sub:21,xor:16,or:16,cmp:2,je:2
249	0xac440	0	0	0xac7ff	r11	0x3bf	0	0	0				0xac80f	206	975	4	3	0	0	0xa:8,0x81:3,0x23:1,0x199:1,0x10f:1,0x170:1	0x23:2,0x170:1,0xa:1	+0x9/2:2,+0x4/2:2,+0x2/2:1,+0x8/1:1,+0x6/2:1,+0x0/2:1	dyn/8:1	mov:62,add:56,sub:20,and:17,xor:16,or:15,movzx:6,cmp:5
250	0xac802	1	72	0xacbc3	rbx	0x3c1	72	72	4	+0x3:72	43@0x8173d:68,196@0x9fbcd:3,157@0x98a9a:1	tail@0xacbc3:72	0xacbd3	206	976	3	2	0	0	0x23:6,0x81:3,0x71:2,0x170:2,0xa:2,0x0:1,0x194:1,0x10f:1	0x170:6,0x23:4,0xe1:1,0xa:1	+0x0/1:1,+0x1/2:1	dyn/8:1	mov:61,add:61,or:21,and:20,sub:18,xor:15,cmp:4,je:3
251	0xacbc5	1	17	0xacefb	rsi	0x336	17	17	1	+0x5:17	198@0xa037e:17	tail@0xacefb:17	0xacf0b	185	837	5	1	0	0	0xa:5,0x0:2,0x81:1,0x194:1,0x71:1,0x10f:1,0x170:1	0x71:2,0x0:1,0x170:1,0xa:1	+0x0/2:2,+0x2/1:1,+0x3/2:1	dyn/8:1	mov:50,add:41,xor:23,and:18,sub:16,or:10,cmp:5,jne:4
252	0xacefd	0	0	0xad329	r8	0x42c	708	0	0				0xad339	245	1081	4	4	0	1	0x81:7,0xa:4,0x170:3,0x23:3,0x0:2,0x194:1,0x10f:1	0x170:6,0x23:2,0x1dc:1,0x60:1,0xa:1	+0x0/4:2,+0x2/4:1,+0x0/2:1	dyn/8:1	mov:74,add:64,or:23,pop:17,sub:16,and:14,xor:14,cmp:6
253	0xacfb1	1	708	0xad329	r8	0x378	708	708	196	+0x6:708	297@0xb64d7:266,28@0x7e390:43,337@0xbec0e:32,199@0xa0631:31,114@0x90319:30	tail@0xad329:708	0xad339	191	901	2	3	0	0	0x81:7,0x170:3,0x23:3,0x0:2,0xa:2,0x194:1,0x10f:1	0x170:6,0x23:2,0x60:1,0xa:1	+0x2/4:1,+0x0/2:1	dyn/8:1	mov:60,add:54,or:23,sub:16,and:14,xor:14,cmp:4,jmp:3
254	0xad32c	1	822	0xad766	rsi	0x43a	828	822	130	+0x4:822	66@0x855ff:262,297@0xb64d7:81,28@0x7e390:69,49@0x82820:65,347@0xc088d:65	tail@0xad766:822	0xad776	231	1097	2	2	0	0	0x23:4,0x81:4,0xa:2,0x170:1,0x194:1,0x10f:1	0x170:10,0x23:2,0x60:1,0xa:1	+0x0/2:1,+0x2/2:1	dyn/8:1	mov:69,add:59,sub:30,or:23,xor:21,and:21,movzx:2,cmp:2
255	0xad768	0	0	0xad847	rdi	0xdf	0	0	0				0xad857	53	238	1	2	0	0	0xa:4,0x10f:1,0x170:1	0xa:1	+0x2/2:1,+0x6/2:1,+0x0/2:1,+0x4/2:1	dyn/8:1	mov:20,add:19,movzx:4,and:2,sub:2,jmp:2,push:1,pop:1
256	0xad849	1	1516	0xadbfa	r9	0x3b1	1516	1516	300	+0x2:1516	340@0xbf435:296,268@0xb0007:141,199@0xa0631:91,258@0xadf2c:86,273@0xb11ca:85	tail@0xadbfa:1516	0xadc0a	205	961	8	4	0	0	0x81:6,0x194:4,0x170:4,0x71:3,0x0:2,0x23:2,0x16f:1,0xa:1,0x10f:1	0x170:6,0x23:4,0xa:1	+0x0/2:1	dyn/8:1	mov:71,add:52,xor:18,sub:17,or:15,cmp:10,and:9,jne:4
257	0xadbfd	1	2408	0xadf29	r14	0x32c	2408	2408	319	+0x2:2408	172@0x9b68a:774,43@0x8173d:269,157@0x98a9a:267,347@0xc088d:88,340@0xbf435:83	tail@0xadf29:2408	0xadf39	183	828	8	3	0	0	0x81:4,0x170:3,0x194:3,0x0:2,0x71:1,0x16f:1,0x23:1,0xa:1,0x10f:1	0x170:5,0x23:1,0xa:1	+0x0/2:1	dyn/8:1	mov:53,add:48,sub:20,and:16,or:13,xor:11,cmp:10,je:4
258	0xadf2c	1	9693	0xae32f	r11	0x403	9696	9693	1234	+0x4:9693	215@0xa4609:684,43@0x8173d:677,307@0xb8064:634,297@0xb64d7:480,172@0x9b68a:464	tail@0xae32f:9693	0xae33f	221	1042	2	1	0	0	0x23:4,0x194:3,0xa:2,0x71:1,0x81:1,0x10f:1,0x170:1	0x23:4,0x170:4,0x0:1,0x16f:1,0xa:1	+0x2/2:1,+0x0/2:1	dyn/8:1	mov:55,add:52,or:29,and:28,sub:26,xor:24,cmp:2,je:2
259	0xae332	0	0	0xae909	rbx	0x5d7	0	0	0				0xae919	323	1510	6	2	0	0	0x23:9,0x170:5,0x81:4,0x0:4,0xa:3,0x71:2,0x194:1,0x10f:1	0x23:11,0x170:6,0x60:1,0xa:1	+0x2/4:1,+0x2/8:1,+0x0/2:1	dyn/8:1	add:92,mov:88,and:35,sub:32,xor:30,or:25,cmp:10,je:6
260	0xae90b	1	1266	0xaeda0	rcx	0x495	1266	1266	135	+0x4:1266	189@0x9e7af:266,340@0xbf435:256,301@0xb708d:78,183@0x9d495:66,297@0xb64d7:66	tail@0xaeda0:1266	0xaedb0	248	1187	3	2	0	0	0x23:8,0x170:3,0xa:2,0x71:1,0x81:1,0x10f:1	0x170:10,0x23:6,0x60:1,0xa:1	+0x2/2:1,+0x0/2:1	dyn/8:1	add:73,mov:68,or:29,sub:27,and:21,xor:20,cmp:3,je:3
261	0xaeda2	1	250	0xaeeff	r12	0x15d	250	250	46	+0x6:250	347@0xc088d:102,297@0xb64d7:30,114@0x90319:30,18@0x7be9b:27,337@0xbec0e:18	tail@0xaeeff:250	0xaef0f	80	361	0	1	0	0	0xa:3,0x81:1,0x10f:1	0x170:1,0xa:1	+0x4/2:1,+0x0/2:1,+0x2/2:1	dyn/8:1	add:23,mov:18,xor:11,and:10,sub:7,or:6,movzx:3,push:1
262	0xaef02	0	0	0xaf26a	r13	0x368	0	0	0				0xaf27a	189	888	2	2	0	0	0xa:8,0x170:2,0x199:1,0x194:1,0x23:1,0x10f:1	0x170:1,0xa:1	+0x2/2:2,+0x4/2:2,+0x0/2:1,+0xa/1:1,+0x6/2:1,+0x8/2:1	dyn/8:1	add:58,mov:55,xor:17,and:16,sub:14,or:14,movzx:6,cmp:3
263	0xaf26d	0	0	0xaf4cc	r13	0x25f	0	0	0				0xaf4dc	131	620	3	2	0	0	0xa:8,0x170:2,0x23:1,0x199:1,0x0:1,0x10f:1	0x23:3,0x170:1,0xa:1	+0x4/2:2,+0x9/2:2,+0x6/2:1,+0x8/1:1,+0x2/2:1,+0x0/2:1	dyn/8:1	mov:48,add:42,and:11,movzx:6,xor:5,cmp:4,sub:4,or:4
264	0xaf4cf	1	89	0xaf8ac	r8	0x3dd	0	49	7	+0xa:49	169@0x9af18:31,310@0xb8556:18	dispatch@0xcdac7:40,dispatch@0xc80b9:9	0xaf8bc	232	1002	0	1	2	1	0xa:20,0xbb:2,0x0:2,0x10f:1,0x170:1	0x1dc:1,0x170:1,0xa:1	+0x4/2:2,+0x6/4:1,+0x0/4:1,+0x18/2:1,+0x1a/2:1,+0x12/2:1,+0xa/2:1,+0x16/2:1,+0xe/2:1,+0x14/2:1,+0xc/2:1,+0x6/2:1,+0x0/2:1,+0x2/2:1,+0x1e/2:1,+0x20/2:1,+0x1c/2:1,+0x10/2:1,+0x8/2:1	dyn/8:1	mov:99,add:78,push:20,pop:19,and:4,sub:4,call:2,popfq:1
265	0xaf57f	0	0	0xaf8ac	r8	0x32d	0	0	0				0xaf8bc	184	826	0	1	2	0	0xa:17,0x0:2,0x10f:1,0x170:1	0x170:1,0xa:1	+0x18/2:1,+0x1a/2:1,+0x12/2:1,+0xa/2:1,+0x16/2:1,+0xe/2:1,+0x14/2:1,+0xc/2:1,+0x6/2:1,+0x0/2:1,+0x2/2:1,+0x1e/2:1,+0x20/2:1,+0x4/2:1,+0x1c/2:1,+0x10/2:1,+0x8/2:1	dyn/8:1	mov:81,add:65,push:20,and:4,pop:4,sub:4,call:2,dec:1
266	0xaf8af	1	70	0xafa1d	rdx	0x16e	70	70	11	-0x40:52,-0x55d:7,-0x78e:4,-0x557:3,-0x2ce:2	171@0x9b4b3:55,354@0xc2241:10,165@0x9a24c:5	tail@0xafa1d:70	0xafa2d	78	381	1	2	0	0	0xa:2,0x10f:1	0xa:2	+0x0/2:1,+0x4/4:1	dyn/8:1	mov:18,add:18,xor:16,and:9,sub:8,or:4,jmp:2,shl:1
267	0xafa1f	1	4	0xb0005	rax	0x5e6	4	4	1	+0x5:4	144@0x95887:4	tail@0xb0005:4	0xb0015	330	1522	7	1	0	0	0x23:5,0x0:4,0x170:3,0x194:3,0xa:3,0x60:2,0x71:1,0x10f:1	0x23:7,0x170:4,0x71:2,0x0:1,0x60:1,0xa:1	+0x2/1:1,+0x3/2:1,+0x0/2:1	dyn/8:1	mov:87,add:85,and:36,sub:36,or:33,xor:29,cmp:9,jne:4
268	0xb0007	1	3696	0xb0458	r15	0x451	3696	3696	599	+0x4:3696	243@0xaab6a:411,301@0xb708d:261,28@0x7e390:251,185@0x9d964:180,64@0x85059:171	tail@0xb0458:3696	0xb0468	249	1121	6	4	0	0	0x170:6,0x23:6,0x81:5,0x0:3,0x71:2,0xa:2,0x194:1,0x10f:1	0x170:5,0x23:5,0x81:1,0xa:1	+0x0/2:1,+0x2/2:1	dyn/8:1	mov:67,add:66,sub:31,or:25,and:23,xor:16,cmp:9,je:6
269	0xb045b	1	900	0xb092e	rax	0x4d3	900	900	240	+0x5:900	160@0x994cf:301,108@0x8f24b:178,352@0xc1ec4:87,257@0xadbfd:77,173@0x9ba74:75	tail@0xb092e:900	0xb093e	270	1247	2	1	0	0	0x170:4,0x23:4,0x0:4,0xa:3,0x60:2,0x81:1,0x71:1,0x10f:1	0x170:5,0x23:3,0x71:2,0x60:1,0x0:1,0xa:1	+0x0/1:1,+0x1/2:1,+0x3/2:1	dyn/8:1	mov:83,add:77,xor:32,and:27,or:20,sub:19,cmp:5,je:2
270	0xb0930	0	0	0xb0e2d	r12	0x4fd	0	0	0				0xb0e3d	285	1289	2	2	0	1	0xa:5,0x23:5,0x170:3,0x81:2,0x0:2,0xbb:1,0x194:1,0x10f:1	0x170:6,0x23:3,0x1dc:1,0x60:1,0xa:1	+0x0/4:2,+0x4/2:1,+0x0/8:1,+0x8/2:1	dyn/8:1	mov:82,add:80,sub:30,and:26,or:23,xor:16,pop:15,cmp:4
271	0xb09ab	0	0	0xb0e2d	r12	0x482	0	0	0				0xb0e3d	248	1166	2	2	0	0	0x23:5,0x170:3,0xa:3,0x81:2,0x0:2,0x194:1,0x10f:1	0x170:6,0x23:3,0x60:1,0xa:1	+0x0/4:1,+0x0/8:1,+0x8/2:1	dyn/8:1	add:72,mov:70,sub:30,and:26,or:23,xor:16,cmp:4,je:2
272	0xb0e30	0	0	0xb11c7	r15	0x397	0	0	0				0xb11d7	201	935	2	2	0	0	0xa:8,0x170:2,0x23:1,0x199:1,0x0:1,0x10f:1	0x170:1,0xa:1	+0x6/2:2,+0x4/2:2,+0x8/2:1,+0xa/1:1,+0x2/2:1,+0x0/2:1	dyn/8:1	mov:52,add:52,and:24,or:22,xor:21,sub:14,movzx:6,cmp:4
273	0xb11ca	1	1072	0xb1545	r9	0x37b	1072	1072	150	+0x4:1072	199@0xa0631:258,183@0x9d495:93,196@0x9fbcd:81,347@0xc088d:78,64@0x85059:68	tail@0xb1545:1072	0xb1555	197	907	0	1	0	0	0x23:4,0x170:3,0x71:2,0xa:2,0x0:1,0x81:1,0x10f:1	0x170:6,0x23:1,0x60:1,0xa:1	+0x2/2:1,+0x0/2:1	dyn/8:1	add:51,mov:43,xor:29,sub:27,or:22,and:21,movzx:2,cmp:1
274	0xb1548	0	0	0xb180b	r11	0x2c3	0	0	0				0xb181b	151	722	4	2	0	0	0xa:8,0x23:2,0x199:1,0x10f:1,0x170:1	0x23:4,0x170:1,0xa:1	+0x7/2:2,+0x5/2:2,+0x3/2:1,+0x2/1:1,+0x9/2:1,+0x0/2:1	dyn/8:1	mov:49,add:45,and:13,xor:9,or:9,sub:7,movzx:6,cmp:5
275	0xb180e	0	0	0xb1b2a	r15	0x31c	0	0	0				0xb1b3a	178	809	3	2	0	0	0xa:8,0x170:2,0x0:1,0x199:1,0x23:1,0x10f:1	0x23:1,0x170:1,0xa:1	+0x5/2:2,+0x7/2:2,+0x9/2:1,+0x0/1:1,+0x3/2:1,+0x1/2:1	dyn/8:1	add:56,mov:46,xor:21,and:13,sub:13,or:12,movzx:6,cmp:4
276	0xb1b2d	0	0	0xb1fd3	rax	0x4a6	0	0	0				0xb1fe3	265	1205	3	3	0	0	0x23:5,0x170:3,0xa:3,0x81:2,0x194:2,0x0:2,0x10f:1	0x170:8,0x23:2,0x60:1,0xa:1	+0x2/4:1,+0x2/8:1,+0x0/2:1	dyn/8:1	mov:70,add:56,xor:36,and:33,or:30,sub:26,cmp:5,je:3
277	0xb1fd5	0	0	0xb2340	rdi	0x36b	0	0	0				0xb2350	201	887	5	1	0	0	0xa:4,0x0:3,0x170:2,0x60:2,0x194:1,0x23:1,0x71:1,0x10f:1	0x71:2,0x170:2,0x60:1,0x0:1,0xa:1	+0x3/2:2,+0x2/1:1,+0x0/2:1	dyn/8:1	mov:53,add:44,xor:29,sub:17,and:15,or:14,cmp:6,jne:4
278	0xb2342	1	100	0xb265e	r10	0x31c	0	83	9	+0xa:82,+0x221770:1	169@0x9af18:56,310@0xb8556:26,323@0xbb6e6:1	dispatch@0xcdac7:82,dispatch@0xc80b9:1	0xb266e	186	812	5	1	0	1	0xa:6,0xbb:2,0x0:2,0x23:2,0x194:1,0x81:1,0x71:1,0x10f:1,0x170:1	0x71:2,0x170:2,0x1dc:1,0x0:1,0xa:1	+0x6/4:1,+0x4/2:1,+0x0/4:1,+0x4/1:1,+0x0/2:1,+0x2/2:1	dyn/8:1	mov:60,add:49,pop:16,sub:13,or:11,xor:8,and:6,cmp:5
279	0xb23f7	0	0	0xb265e	r10	0x267	0	0	0				0xb266e	138	631	5	1	0	0	0xa:3,0x0:2,0x23:2,0x194:1,0x81:1,0x71:1,0x10f:1,0x170:1	0x71:2,0x170:2,0x0:1,0xa:1	+0x4/1:1,+0x0/2:1,+0x2/2:1	dyn/8:1	mov:42,add:36,sub:13,or:11,xor:8,and:6,cmp:5,jne:4
280	0xb2661	1	86	0xb2db4	rdx	0x753	86	86	7	+0x5:86	257@0xadbfd:66,198@0xa037e:7,256@0xad849:5,173@0x9ba74:4,160@0x994cf:4	tail@0xb2db4:86	0xb2dc4	406	1890	9	3	0	0	0x23:8,0x81:5,0x0:3,0x71:3,0xa:3,0x60:2,0x194:2,0x10f:1	0x170:9,0x23:3,0x71:2,0x0:1,0x60:1,0xa:1	+0x2/1:1,+0x3/2:1,+0x0/2:1	dyn/8:1	mov:107,add:93,xor:52,sub:45,or:42,and:38,cmp:10,je:5
281	0xb2db6	1	347	0xb3125	r12	0x36f	347	347	48	+0x4:347	269@0xb045b:257,292@0xb540f:9,105@0x8e6b4:7,48@0x82477:5,330@0xbc9b8:5	tail@0xb3125:347	0xb3135	196	895	1	2	0	0	0x81:5,0x23:3,0x194:2,0xa:2,0x170:2,0x71:1,0x0:1,0x10f:1	0x170:7,0x23:1,0x81:1,0xa:1	+0x2/2:1,+0x0/2:1	dyn/8:1	mov:59,add:52,sub:25,xor:20,or:19,and:14,movzx:2,cmp:2
282	0xb3128	1	165	0xb360f	r8	0x4e7	165	165	58	+0x5:165	280@0xb2661:64,199@0xa0631:12,90@0x8b334:11,92@0x8b8cb:7,281@0xb2db6:7	tail@0xb360f:165	0xb361f	267	1271	8	3	0	0	0x81:4,0x23:4,0xa:3,0x0:2,0x170:2,0x10f:1	0x23:5,0x170:1,0x16f:1,0x0:1,0xa:1	+0x0/2:1,+0x4/1:1,+0x2/2:1	dyn/8:1	mov:67,add:64,sub:38,and:34,xor:22,or:19,cmp:10,je:4
283	0xb3612	1	381	0xb3799	rdi	0x187	381	381	69	+0x5:381	258@0xadf2c:86,260@0xae90b:66,333@0xbd8af:29,168@0x9aa83:27,215@0xa4609:27	tail@0xb3799:381	0xb37a9	83	406	0	1	0	0	0xa:3,0x10f:1	0xa:1	+0x0/1:1,+0x1/2:1,+0x3/2:1	dyn/8:1	mov:24,add:19,sub:10,and:10,or:9,xor:7,movzx:3,jmp:1
284	0xb379b	1	1	0xb3ff1	r9	0x856	1	1	1	+0xd:1	239@0xa991e:1	tail@0xb3ff1:1	0xb4001	469	2150	38	3	0	1	0xa:6,0x12:1,0xbb:1,0x10f:1,0x0:1	0x12:19,0x1dc:1,0x170:1,0xa:1	+0x6/2:1,+0x8/1:1,+0x0/4:1,+0x4/2:1,+0x9/2:1,+0xb/2:1	dyn/8:1	mov:106,add:89,and:62,sub:46,xor:39,or:35,jne:25,cmp:22
285	0xb3ff4	1	1	0xb42df	r12	0x2eb	1	1	1	+0x5:1	160@0x994cf:1	tail@0xb42df:1	0xb42ef	172	762	5	1	0	0	0xa:4,0x0:2,0x23:1,0x194:1,0x81:1,0x71:1,0x10f:1,0x170:1	0x170:2,0x71:2,0x0:1,0xa:1	+0x0/2:2,+0x4/1:1,+0x2/2:1	dyn/8:1	mov:51,add:43,sub:21,or:12,xor:11,and:7,cmp:5,jne:4
286	0xb42e2	0	0	0xb45cf	r10	0x2ed	0	0	0				0xb45df	171	762	5	1	0	0	0xa:3,0x0:2,0x170:2,0x23:1,0x194:1,0x71:1,0x10f:1	0x170:2,0x71:2,0x0:1,0x23:1,0xa:1	+0x4/1:1,+0x0/2:1,+0x2/2:1	dyn/8:1	mov:45,add:42,sub:26,or:17,and:11,xor:8,cmp:5,jne:4
287	0xb45d2	1	2612	0xb497e	rdi	0x3ac	2612	2612	435	+0x4:2612	28@0x7e390:341,297@0xb64d7:338,199@0xa0631:324,172@0x9b68a:172,347@0xc088d:151	tail@0xb497e:2612	0xb498e	194	952	10	4	0	0	0x81:6,0x23:4,0x194:2,0x170:2,0xa:2,0x0:1,0x10f:1	0x170:5,0x23:4,0xa:1	+0x2/2:1,+0x0/2:1	dyn/8:1	mov:58,add:49,and:18,xor:16,or:13,sub:12,cmp:11,je:8
288	0xb4980	0	0	0xb4bfe	rdx	0x27e	0	0	0				0xb4c0e	154	650	2	3	0	1	0xa:7,0x170:2,0xbb:1,0x81:1,0x0:1,0x10f:1	0x1dc:1,0xa:1	+0x6/2:2,+0x4/2:2,+0x0/4:1,+0x2/2:1,+0x0/2:1	dyn/8:1	mov:47,add:37,pop:16,sub:13,and:12,xor:9,or:5,movzx:4
289	0xb4a2b	0	0	0xb4bfe	rdx	0x1d3	0	0	0				0xb4c0e	107	479	2	3	0	0	0xa:4,0x170:2,0x81:1,0x0:1,0x10f:1	0xa:1	+0x6/2:1,+0x4/2:1,+0x2/2:1,+0x0/2:1	dyn/8:1	mov:29,add:25,sub:13,and:12,xor:9,or:5,movzx:4,cmp:3
290	0xb4c00	1	17	0xb4eda	r11	0x2da	17	17	2	+0x5:17	257@0xadbfd:17	tail@0xb4eda:17	0xb4eea	171	743	5	1	0	0	0xa:4,0x0:2,0x23:1,0x194:1,0x71:1,0x10f:1,0x170:1	0x170:2,0x71:2,0x23:1,0x0:1,0xa:1	+0x0/2:2,+0x4/1:1,+0x2/2:1	dyn/8:1	mov:46,add:41,and:18,xor:14,or:13,sub:12,cmp:5,jne:4
291	0xb4edd	1	311	0xb540d	rdx	0x530	311	311	59	+0x4:311	330@0xbc9b8:68,18@0x7be9b:64,292@0xb540f:64,79@0x885b0:18,307@0xb8064:11	tail@0xb540d:311	0xb541d	278	1340	4	3	0	0	0x23:6,0x194:3,0x170:2,0x81:2,0xa:2,0x0:1,0x10f:1	0x170:5,0x23:5,0x81:1,0xa:1	+0x0/2:1,+0x2/2:1	dyn/8:1	add:75,mov:65,or:39,and:30,xor:28,sub:27,cmp:5,je:4
292	0xb540f	1	476	0xb593d	rbx	0x52e	476	476	49	+0x5:476	185@0x9d964:259,350@0xc1926:64,307@0xb8064:64,92@0x8b8cb:8,199@0xa0631:7	tail@0xb593d:476	0xb594d	293	1341	6	2	0	0	0x81:3,0xa:3,0x170:3,0x71:2,0x23:2,0x194:1,0x0:1,0x10f:1	0x170:3,0x23:2,0x16f:1,0x0:1,0xa:1	+0x1/2:1,+0x0/1:1,+0x3/2:1	dyn/8:1	add:74,mov:60,xor:46,and:37,or:30,sub:29,cmp:7,jne:4
293	0xb593f	0	0	0xb5d7a	rcx	0x43b	0	0	0				0xb5d8a	233	1098	1	1	0	0	0xa:3,0x23:3,0x81:2,0x194:2,0x10f:1,0x170:1	0x23:5,0x170:4,0x60:1,0xa:1	+0x0/4:1,+0x0/8:1,+0x8/2:1	dyn/8:1	mov:65,add:59,sub:32,xor:25,or:23,and:23,shr:1,shl:1
294	0xb5d7c	0	0	0xb60dd	r14	0x361	0	0	0				0xb60ed	201	878	8	2	0	0	0xa:3,0x10f:1,0x170:1	0x199:4,0x170:1,0xa:1	+0x0/2:1,+0x4/1:1,+0x2/2:1	dyn/8:1	mov:42,add:38,and:32,or:28,xor:22,sub:16,cmp:8,jne:7
295	0xb60e0	1	190	0xb625a	r15	0x17a	190	190	57	+0x5:190	258@0xadf2c:32,28@0x7e390:27,66@0x855ff:27,64@0x85059:18,43@0x8173d:16	tail@0xb625a:190	0xb626a	85	394	0	1	0	0	0xa:3,0x10f:1	0x170:1,0xa:1	+0x4/1:1,+0x0/2:1,+0x2/2:1	dyn/8:1	mov:20,add:20,or:14,and:10,sub:9,xor:8,movzx:3,jmp:1
296	0xb625d	0	0	0xb64d5	rsi	0x278	0	0	0				0xb64e5	152	647	5	1	0	0	0xa:3,0x0:2,0x81:1,0x194:1,0x71:1,0x10f:1	0x71:2,0x0:1,0x170:1,0xa:1	+0x0/1:1,+0x1/2:1,+0x3/2:1	dyn/8:1	mov:44,add:37,sub:14,or:12,xor:12,and:11,cmp:5,jne:4
297	0xb64d7	1	6483	0xb68ff	r13	0x428	6487	6483	1018	+0x3:6483	196@0x9fbcd:565,347@0xc088d:564,333@0xbd8af:360,258@0xadf2c:341,340@0xbf435:337	tail@0xb68ff:6483	0xb690f	230	1080	5	4	0	0	0x23:4,0x81:3,0x170:3,0x71:2,0xa:2,0x0:1,0x194:1,0x10f:1	0x170:5,0x23:4,0x194:1,0xa:1	+0x0/1:1,+0x1/2:1	dyn/8:1	add:65,mov:52,xor:26,and:26,or:25,sub:19,cmp:6,je:5
298	0xb6902	0	0	0xb6bb7	r10	0x2b5	0	0	0				0xb6bc7	152	706	1	2	0	0	0xa:6,0x199:1,0x10f:1,0x170:1	0xa:1	+0x5/2:2,+0x3/2:2,+0x0/2:1,+0x7/2:1	dyn/8:1	mov:44,add:41,and:22,or:14,xor:11,sub:11,movzx:5,jmp:2
299	0xb6bba	1	7	0xb708a	r12	0x4d0	2214	1	1	-0x7fe6:1	169@0x9af18:1	dispatch@0xc80b9:1	0xb709a	286	1248	4	4	0	1	0x170:9,0x0:7,0xa:4,0x81:4,0x23:3,0x71:2,0xbb:1,0x194:1,0x10f:1,0x60:1	0x170:5,0x23:3,0x1dc:1,0x60:1,0xa:1	+0x0/4:1,+0x4/2:1,+0x0/2:1,+0x2/2:1	dyn/8:1	mov:83,add:74,and:25,sub:24,or:21,xor:21,pop:15,cmp:11
300	0xb6c36	1	2210	0xb708a	r12	0x454	2214	2210	143	+0x4:2210	258@0xadf2c:517,220@0xa522e:274,333@0xbd8af:261,337@0xbec0e:259,185@0x9d964:257	tail@0xb708a:2210	0xb709a	249	1124	4	4	0	0	0x170:9,0x0:7,0x81:4,0x23:3,0x71:2,0xa:2,0x194:1,0x10f:1,0x60:1	0x170:5,0x23:3,0x60:1,0xa:1	+0x0/2:1,+0x2/2:1	dyn/8:1	mov:71,add:66,and:25,sub:24,or:21,xor:21,cmp:11,je:4
